trip_path_detail
"[[u'Caf\xe9 De Flore', u'Palais De Chaillot', u'Catacombs Of Paris', u'Arc De Triomphe'], [u'Eiffel Tower', u'Towers Of Notre Dame Cathedral', u'Army Museum']]"
"[[u'Eiffel Tower', u'Louvre Museum']]"
"[[u'Caf\xe9 De Flore', u'Palais De Chaillot', u'Catacombs Of Paris', u'Arc De Triomphe'], [u'Eiffel Tower', u'Towers Of Notre Dame Cathedral', u'Army Museum']]"
"[[u'Caf\xe9 De Flore', u'Arc De Triomphe', u'Catacombs Of Paris', u'Palais De Chaillot'], [u'Towers Of Notre Dame Cathedral', u'Pierre Herme', u'Eiffel Tower', u'River Seine']]"
"[[u'37 Rue De La Lune', u'7 Boulevard Poissonni\xe8re', u'Musee D Orsay', u'Place De La Concorde', u'Arc De Triomphe']]"
"[[u'Louvre Museum'], [u'Jardin Du Luxembourg', u'Musee Jacquemart-andre', u'Towers Of Notre Dame Cathedral', u'Pantheon', u'Musee Nissim De Camondo'], [u'Musee D Orsay', u'Carnavalet Museum'], [u'Espace Dali', u'Musee De L Orangerie', u'Petit Palais'], [u'Hofkirche, Court Church Of Innsbruck', u'Schloss Ambras', u'Dom St Jakob, Cathedral Of St James', u'Triumphpforte, Triumphal Arch'], [u'Tiroler Volkskunst Museum, Tyrolean Folk Art Museum', u'Stadtturm, Town Tower', u'Glockengiesserei Grassmayr', u'Annasaule, St. Anna\\s Column'], [u'Hofburg, Imperial Palace', u'Tiroler Landesmuseum Ferdinandeum, Tyrolean Provincial Museum', u'Goldenes Dachl And Museum, The Golden Roof'], [u'St Marks Square', u'Galleria Dell Accademia', u'Doges Palace', u'Saint Marks Basilica', u'Museo Correr'], [u'St Marks Campanile ', u'Libreria Acqua Alta', u'Scuola Grande Di San Rocco', u'Palazzo Grassi', u'Cannaregio'], [u'Bridge Of Sighs', u'Venice Lido', u'Ca D Oro', u'Caffe Florian']]"
"[[u'Grand H\xf4tel Du Palais Royal', u'Caf\xe9 De Flore', u'Palais De Chaillot', u'Catacombs Of Paris', u'Arc De Triomphe'], [u'Grand H\xf4tel Du Palais Royal', u'Towers Of Notre Dame Cathedral', u'Eiffel Tower', u'La Defense']]"
"[[u'Musee D Orsay', u'Eiffel Tower']]"
"[[u'Sacre Coeur Montmartrel', u'Pont Neuf', u'Galeries Lafayette'], [u'Catacombs Of Paris', u'Musee Dorsay', u'Arc De Triomphe']]"
"[[u'Eiffel Tower', u'Louvre Museum']]"
"[[u'Musee D Orsay', u'Sacre Coeur Montmartrel'], [u'Louvre Pyramid', u'Arc De Triomphe', u'Champs Elysees'], [u'Eiffel Tower', u'Petit Palais', u'Medici Fountain']]"
"[[u'Sacre Coeur Montmartrel', u'Pont Neuf', u'Galeries Lafayette'], [u'Grand Palais', u'Musee Dorsay', u'Arc De Triomphe']]"
[[u'Louvre Museum']]
"[[u'Musee D Orsay', u'Luxembourg Gardens'], [u'Towers Of Notre Dame Cathedral', u'Musee De L Orangerie', u'Eiffel Tower']]"
"[[u'Musee D Orsay', u'Luxembourg Gardens'], [u'Towers Of Notre Dame Cathedral', u'Musee De L Orangerie', u'Eiffel Tower']]"
"[[u'The Palais Royal', u'Towers Of Notre Dame Cathedral', u'Grand Palais', u'Champ De Mars'], [u'Jardin Du Luxembourg', u'Disneyland', u'La Madeleine Church', u'Palais De Chaillot', u'National Library']]"
"[[u'Musee De L Orangerie', u'Army Museum', u'Luxembourg Gardens'], [u'Sainte Chapelle', u'Towers Of Notre Dame Cathedral', u'Eiffel Tower']]"
[[u'Louvre Museum']]
"[[u'Sainte Chapelle', u'Towers Of Notre Dame Cathedral', u'Eiffel Tower', u'Tuileries Garden']]"
"[[u'Eiffel Tower', u'Towers Of Notre Dame Cathedral', u'Sacre Coeur Montmartrel', u'Sainte Chapelle', u'Musee D Orsay']]"
"[[u'Musee D Orsay', u'Luxembourg Gardens'], [u'Towers Of Notre Dame Cathedral', u'Musee De L Orangerie', u'Eiffel Tower']]"
"[[u'Sacre Coeur Montmartrel', u'Pont Neuf', u'Galeries Lafayette'], [u'Musee Dorsay', u'La Defense', u'Arc De Triomphe']]"
"[[u'Musee D Orsay', u'Luxembourg Gardens'], [u'Towers Of Notre Dame Cathedral', u'Musee De L Orangerie', u'Eiffel Tower']]"
"[[u'The Palais Royal', u'Towers Of Notre Dame Cathedral', u'Grand Palais', u'Champ De Mars'], [u'Angelina', u'Disneyland', u'Palais De Chaillot', u'National Library']]"
[[u'Eiffel Tower']]
"[[u'Musee D Orsay', u'Disneyland', u'Angelina'], [u'Musee De L Orangerie', u'Centre Pompidou', u'Cafe Cinema Merci'], [u'Towers Of Notre Dame Cathedral', u'Musee Du Quai Branly', u'La Madeleine Church', u'L\\ange 20 Restaurant'], [u'Lindenhof', u'Old Town'], [u'Uetliberg', u'Wooden Bridge From Rapperswil To Hurden', u'Lake Promenade', u'Schloss Rapperswil'], [u'Schanzengraben', u'Bahnhofstrasse', u'Golf Now - Indoors', u'Liebfrauenkapelle'], [u'St Marks Square', u'Doges Palace', u'Saint Marks Basilica', u'Peggy Guggenheim Collection', u'Church Of San Giorgio Maggiore'], [u'Rialto Bridge', u'Cannaregio', u'Interpreti Veneziani', u'Ca Rezzonico', u'The Phoenix Theatre'], [u'Lake Geneva', u'Modern And Contemporary Art Museum Or Mamco', u'Geneva Flower Clock Or Horloge Fleurie', u'Russian Church', u'Place Du Bourg De Four'], [u'St Peters Cathedral', u'Natural History Museum', u'Museum Of Art And History', u'Voltaire Museum', u'Place De Neuve'], [u'Van Gogh Museum', u'Vondelpark', u'Bloemenmarkt'], [u'De Wallen', u'Stedelijk Museum', u'Royal Palace']]"
"[[u'Louvre Museum', u'Eiffel Tower', u'Towers Of Notre Dame Cathedral'], [u'Towers Of Notre Dame Cathedral', u'Catacombs Of Paris']]"
"[[u'St Marks Square', u'Basilica Of St. Mary Of Health', u'Saint Marks Basilica', u'Peggy Guggenheim Collection', u'Museo Correr'], [u'Doges Palace', u'Ca Rezzonico', u'Palazzo Grassi', u'Gondola Ride'], [u'Church Of San Giorgio Maggiore', u'St Marks Campanile ', u'Grand Canal', u'The Phoenix Theatre', u'St. Marks Clocktower'], [u'Bridge Of Sighs', u'Burano', u'Interpreti Veneziani', u'Castello Area'], [u'Lindenhof', u'Old Town'], [u'Uetliberg', u'Wooden Bridge From Rapperswil To Hurden', u'Schloss Rapperswil', u'Lake Promenade'], [u'Schanzengraben', u'Bahnhofstrasse', u'Golf Now - Indoors', u'Liebfrauenkapelle'], [u'Sainte Chapelle', u'Towers Of Notre Dame Cathedral', u'Arc Du Carrousel', u'Catacombs Of Paris'], [u'La Conciergerie', u'La Defense', u'Army Museum'], [u'Musee Dorsay', u'Palais Garnier', u'Pierre Herme', u'Pont Neuf']]"
"[[u'Lindenhof', u'Old Town'], [u'Uetliberg', u'Lake Promenade', u'Wooden Bridge From Rapperswil To Hurden', u'Schloss Rapperswil'], [u'Schanzengraben', u'Bahnhofstrasse', u'Golf Now - Indoors', u'Liebfrauenkapelle'], [u'Musee D Orsay', u'Sacre Coeur Montmartrel'], [u'Louvre Pyramid', u'Arc De Triomphe', u'Champs Elysees'], [u'Eiffel Tower', u'Medici Fountain', u'Petit Palais'], [u'Chateau De Serrant', u'Chateau D Angers', u'Jardin Des Plantes D Angers', u'Les Berthom'], [u'Cathedrale St-maurice', u'Chateau De Pignerolle', u'Musee Lurcat', u'L Angevigne'], [u'Rue St. Laud', u'Le Petit Train', u'Musee Des Beaux-arts'], [u'Parc Anjou Aventure', u'The Plessis-bourre Castle', u'The Vine And Wine Museum Of Anjou-saumur'], [u'Sequoia Day Spa', u'Chateau Du Plessis-mace', u'Collegiale Saint-martin', u'Anjou Wake Park', u'Chateau De Brissac'], [u'Anciencouvent De La Baumette', u'Crafts And Traditions Museum', u'Galerie David D Angers', u'Les Animaux De La Ferme Angers']]"
"[[u'Musee D Orsay', u'Luxembourg Gardens'], [u'Towers Of Notre Dame Cathedral', u'Musee De L Orangerie', u'Eiffel Tower']]"
"[[u'Musee De L Orangerie', u'Army Museum', u'Luxembourg Gardens'], [u'Eiffel Tower', u'Towers Of Notre Dame Cathedral', u'Musee Dorsay', u'Palais Garnier']]"
"[[u'The Palais Royal', u'Towers Of Notre Dame Cathedral', u'Grand Palais', u'Champ De Mars'], [u'Angelina', u'Disneyland', u'Palais De Chaillot', u'National Library']]"
"[[u'Lindenhof', u'Old Town'], [u'Uetliberg', u'Schloss Rapperswil', u'Lake Promenade'], [u'Schanzengraben', u'Bahnhofstrasse', u'Golf Now - Indoors', u'Liebfrauenkapelle'], [u'Limmat River', u'Strandbad Mythenquai', u'Wooden Bridge From Rapperswil To Hurden', u'Parish Church Of St. John'], [u'Sainte Chapelle', u'Sacre Coeur Montmartrel', u'Pont Neuf'], [u'Towers Of Notre Dame Cathedral', u'Arc De Triomphe', u'Army Museum'], [u'Louvre Museum']]"
"[[u'The Palais Royal', u'Grand Palais', u'Towers Of Notre Dame Cathedral', u'Champ De Mars'], [u'Disneyland', u'Palais De Chaillot', u'Musee Du Quai Branly', u'National Library'], [u'Promenade Des Anglais', u'Oceanographic Museum', u'Promenade De La Croisette'], [u'Cours Saleya Flower Market', u'Musee Jean Cocteau Collection Severin Wunderman'], [u'Lindenhof', u'Old Town'], [u'Wooden Bridge From Rapperswil To Hurden', u'Bahnhofstrasse', u'Golf Now - Indoors', u'Schloss Rapperswil', u'Lake Promenade']]"
"[[u'Versailles Palace', u'Montmartre', u'Pont Neuf', u'Arc De Triomphe']]"
"[[u'River Seine', u'Musee D Orsay']]"
"[[u'Eiffel Tower', u'Towers Of Notre Dame Cathedral', u'Army Museum'], [u'Musee D Orsay', u'Arc De Triomphe'], [u'Musee Dorsay', u'Champs Elysees', u'River Seine']]"
"[[u'Caf\xe9 De Flore', u'Palais De Chaillot', u'Arc De Triomphe', u'Army Museum'], [u'Eiffel Tower', u'Towers Of Notre Dame Cathedral', u'Palais Garnier', u'River Seine'], [u'Lindenhof', u'Knies Kinderzoo', u'Bier Factory Rapperswil', u'Schloss Rapperswil'], [u'Lake Promenade', u'Landesmuseum', u'Bahnhofstrasse', u'Fraumunster', u'Liebfrauenkapelle'], [u'St Peters Basilica', u'Roman Forum', u'Colosseum', u'Monte Palatino'], [u'Doges Palace', u'St Marks Square', u'Saint Marks Basilica', u'St Mary Of The Friars', u'Peggy Guggenheim Collection']]"
"[[u'Eiffel Tower', u'Towers Of Notre Dame Cathedral']]"
"[[u'Eiffel Tower', u'Towers Of Notre Dame Cathedral']]"
[[u'Eiffel Tower']]
[[u'Montmartre']]
[[u'Eiffel Tower']]
"[[u'Rijksmuseum', u'Stedelijk Museum', u'Amsterdam Canals'], [u'Van Gogh Museum', u'Vondelpark', u'Bloemenmarkt'], [u'De Wallen', u'Waterlooplein Flea Market', u'Royal Palace'], [u'Albert Cuyp Market', u'Jordaan', u'Antiekcentrum Amsterdam'], [u'Science Centre Nemo', u'Amsterdam Historisch Museum', u'Fluorescent Art Museum', u'Magere Brug'], [u'The Brown Cafes', u'Begijnhof', u'Het Nationaal Brilmuseum', u'Theo Thijssen Museum'], [u'Boerenmarkt Op De Noordermarkt', u'Nieuwmarkt Square', u'Foam Fotografiemuseum Amsterdam', u'Houseboat Museum'], [u'Leidseplein', u'Jimmy Woo', u'Museum Amstelkring'], [u'Micropia', u'Hortus Botanicus', u'Verzetsmuseum', u'Openbare Bibliotheek'], [u'Dam Square', u'Amsterdam Pipe Museum', u'Civic Guards Gallery'], [u'Madame Tussauds', u'Reypenaer Cheese Tasting Room', u'Rembrandtplein'], [u'Tassenmuseum Hendrikje', u'Tropenmuseum', u'Heineken Experience', u'Huis Marseille, Museum For Photography'], [u'EYE Film Institute Netherlands', u'Van Stapele Koekmakerij', u'Hermitage Amsterdam', u'Church Of St Nicholas'], [u'The National Maritime Museum', u'Chocolatl', u'Escape Pub'], [u'The Hash Marihuana And Hemp Museum', u'Joods Historisch Museum', u'Pgc Hajenius'], [u'Ons Lieve Heer Op Solder', u'Westerkerk', u'The Amsterdam Dungeon', u'Bimhuis'], [u'Oosterpark', u'Museum Willet-holthuysen', u'Hollandsche Schouwburg'], [u'Molen Van Sloten', u'Paradiso', u'Diamond Museum Amsterdam'], [u'Dappermarkt', u'Bijbels Museum', u'Restaurant De Kas'], [u'Restaurant Cafe In De Waag', u'Amsterdamse Bos'], [u'Madame Tussauds Museum', u'Hampton Court Palace', u'The London Eye'], [u'St Jamess Park', u'Tower Of London', u'Victoria And Albert Museum'], [u'Palace Of Westminster', u'Natural History Museum', u'The View From The Shard'], [u'Catacombs Of Paris', u'Sacre Coeur Montmartrel', u'Pont Neuf'], [u'La Defense', u'Musee De L Orangerie', u'Arc De Triomphe'], [u'Roman Forum', u'Colosseum', u'Trevi Fountain'], [u'St Peters Basilica', u'Vatican Museums'], [u'St Peters Basilica', u'Pantheon', u'Castle San Angelo', u'Ruins Of The Palatine Hill'], [u'Galata Tower', u'Hagia Sophia', u'Sultan Ahmed Mosque', u'Basilica Cistern', u'Istiklal Avenue'], [u'Topkapi Palace', u'Hodjapasha Cultural Center']]"
"[[u'Louvre Museum'], [u'Arc De Triomphe', u'Champs Elysees', u'Place De La Concorde', u'Jardin Des Tuileries', u'Pont Neuf', u'Square Du Vert-galant', u'Towers Of Notre Dame Cathedral', u'Boulevard Saint-michel']]"
"[[u'Sainte Chapelle', u'Towers Of Notre Dame Cathedral', u'Eiffel Tower'], [u'Jardin Du Luxembourg', u'Sacre Coeur Montmartrel', u'Dome Des Invalides']]"
"[[u'The Palais Royal', u'Towers Of Notre Dame Cathedral', u'Champ De Mars', u'National Library'], [u'Angelina', u'Palais De Chaillot', u'Disneyland', u'La Defense']]"
"[[u'Musee D Orsay', u'Luxembourg Gardens'], [u'Towers Of Notre Dame Cathedral', u'Musee De L Orangerie', u'Eiffel Tower']]"
"[[u'Catacombs Of Paris', u'Palais De Chaillot', u'Arc De Triomphe', u'Caf\xe9 De Flore'], [u'Eiffel Tower', u'Towers Of Notre Dame Cathedral', u'Army Museum']]"
"[[u'Musee D Orsay', u'Luxembourg Gardens'], [u'Towers Of Notre Dame Cathedral', u'Musee De L Orangerie', u'Eiffel Tower']]"
"[[u'Musee D Orsay', u'Luxembourg Gardens'], [u'Towers Of Notre Dame Cathedral', u'Musee De L Orangerie', u'Eiffel Tower']]"
[[u'Louvre Museum']]
"[[u'Sacre Coeur Montmartrel', u'Pont Neuf', u'Galeries Lafayette'], [u'Grand Palais', u'Musee Dorsay', u'Arc De Triomphe']]"
"[[u'Sainte Chapelle', u'Musee D Orsay']]"
"[[u'Arc De Triomphe', u'Sacre Coeur Montmartrel', u'Sainte Chapelle']]"
"[[u'Sacre Coeur Montmartrel', u'Jardin Du Luxembourg', u'Musee D Orsay', u'Arc De Triomphe']]"
[[u'Eiffel Tower']]
"[[u'Musee D Orsay', u'Luxembourg Gardens'], [u'Towers Of Notre Dame Cathedral', u'Musee De L Orangerie', u'Eiffel Tower']]"
"[[u'Eiffel Tower'], [u'Louvre Museum']]"
"[[u'Musee D Orsay', u'Luxembourg Gardens'], [u'Towers Of Notre Dame Cathedral', u'Musee De L Orangerie', u'Eiffel Tower']]"
"[[u'Musee D Orsay', u'Luxembourg Gardens'], [u'Towers Of Notre Dame Cathedral', u'Musee De L Orangerie', u'Eiffel Tower']]"
"[[u'Eiffel Tower', u'Sacre Coeur Montmartrel', u'Musee D Orsay']]"
"[[u'Arc De Triomphe', u'Sacre Coeur Montmartrel']]"
"[[u'The Palais Royal', u'Towers Of Notre Dame Cathedral', u'Grand Palais', u'Champ De Mars'], [u'Angelina', u'Disneyland', u'Palais De Chaillot', u'National Library']]"
"[[u'Catacombs Of Paris', u'Towers Of Notre Dame Cathedral', u'Eiffel Tower'], [u'Musee D Orsay', u'Arc De Triomphe'], [u'Musee De L Orangerie', u'Champs Elysees', u'River Seine']]"
"[[u'Eiffel Tower', u'Musee Dorsay', u'Palais Garnier'], [u'Big Ben London', u'Harrods', u'Zsl London Zoo']]"
"[[u'Catacombs Of Paris', u'Towers Of Notre Dame Cathedral', u'Eiffel Tower'], [u'Musee D Orsay', u'Arc De Triomphe'], [u'Musee Dorsay', u'Champs Elysees', u'River Seine']]"
"[[u'Sacre Coeur Montmartrel', u'Arc De Triomphe']]"
"[[u'Tuileries Garden', u'Eiffel Tower', u'Towers Of Notre Dame Cathedral', u'Army Museum']]"
"[[u'The Palais Royal', u'Grand Palais', u'Towers Of Notre Dame Cathedral', u'Champ De Mars'], [u'Angelina', u'Disneyland', u'Palais De Chaillot', u'National Library']]"
"[[u'Best Western Premier Louvre Saint-honor\xe9', u'Louvre Pyramid', u'Place De La Concorde'], [u'Best Western Premier Louvre Saint-honor\xe9'], [u'Best Western Premier Louvre Saint-honor\xe9'], [u'Best Western Premier Louvre Saint-honor\xe9'], [u'Best Western Premier Louvre Saint-honor\xe9']]"
"[[u'The Palais Royal', u'Grand Palais', u'Towers Of Notre Dame Cathedral', u'Champ De Mars'], [u'Disneyland', u'Palais De Chaillot', u'Musee Du Quai Branly', u'National Library']]"
"[[u'The Palais Royal', u'Grand Palais', u'Towers Of Notre Dame Cathedral', u'Champ De Mars'], [u'Disneyland', u'Palais De Chaillot', u'Musee Du Quai Branly', u'National Library']]"
"[[u'Big Ben London', u'Zsl London Zoo', u'Victoria And Albert Museum'], [u'Louvre Museum'], [u'Jardin Du Luxembourg', u'Musee Jacquemart-andre', u'Towers Of Notre Dame Cathedral', u'Pantheon', u'Musee Nissim De Camondo'], [u'Musee D Orsay', u'Carnavalet Museum'], [u'Espace Dali', u'Musee De L Orangerie', u'Petit Palais']]"
"[[u'River Seine', u'Musee D Orsay']]"
"[[u'Musee D Orsay', u'Eiffel Tower', u'Coffee Parisien'], [u'Musee De L Orangerie', u'Arc De Triomphe', u'Sisters Caf\xe9', u'Moulin Rouge'], [u'The Palais Royal', u'Disneyland', u'Towers Of Notre Dame Cathedral', u'River Seine', u'Parly Ii Zapa'], [u'Montmartre'], [u'Lindenhof', u'Old Town'], [u'Uetliberg', u'Wooden Bridge From Rapperswil To Hurden', u'Schloss Rapperswil', u'Lake Promenade'], [u'Schanzengraben', u'Bahnhofstrasse', u'Golf Now - Indoors', u'Liebfrauenkapelle']]"
"[[u'Musee D Orsay', u'Luxembourg Gardens'], [u'Towers Of Notre Dame Cathedral', u'Musee De L Orangerie', u'Eiffel Tower']]"
"[[u'Musee D Orsay', u'Eiffel Tower', u'Pain Vin Fromages'], [u'Lake Geneva', u'Place Des Nations', u'Russian Church', u'St Peters Cathedral', u'The Jet D Eau'], [u'De Gooyer Windmill', u'Molen Van Sloten', u'Stedelijk Museum']]"
"[[u'Sacre Coeur Montmartrel', u'Pont Neuf', u'Galeries Lafayette'], [u'Catacombs Of Paris', u'Musee Dorsay', u'Arc De Triomphe']]"
"[[u'Musee D Orsay', u'Sacre Coeur Montmartrel'], [u'Louvre Pyramid', u'Arc De Triomphe', u'Champs Elysees'], [u'Eiffel Tower', u'Petit Palais', u'Medici Fountain']]"
"[[u'Sacre Coeur Montmartrel', u'Pont Neuf', u'Galeries Lafayette'], [u'Grand Palais', u'Musee Dorsay', u'Arc De Triomphe']]"
"[[u'Eiffel Tower', u'Louvre Museum'], []]"
"[[u'Musee D Orsay', u'River Seine'], [u'Eiffel Tower', u'Louvre Museum']]"
"[[u'The Palais Royal', u'Towers Of Notre Dame Cathedral', u'Grand Palais', u'Champ De Mars'], [u'Angelina', u'Disneyland', u'Palais De Chaillot', u'National Library']]"
"[[u'Tuileries Garden', u'Eiffel Tower', u'Towers Of Notre Dame Cathedral', u'Army Museum'], [u'De Wallen', u'Van Gogh Museum', u'Anne Frank House']]"
"[[u'Sacre Coeur Montmartrel', u'Pont Neuf', u'Galeries Lafayette'], [u'Musee Dorsay', u'La Defense', u'Arc De Triomphe']]"
"[[u'Sacre Coeur Montmartrel', u'Louvre Museum']]"
"[[u'Montmartre'], [u'St Peters Basilica', u'Colosseum', u'Trevi Fountain']]"
"[[u'Eiffel Tower', u'Musee Dorsay', u'Palais Garnier']]"
"[[u'Eiffel Tower', u'Musee De L Orangerie', u'Palais Garnier', u'Pain Vin Fromages']]"
"[[u'Caf\xe9 De Flore', u'Palais De Chaillot', u'Catacombs Of Paris', u'Arc De Triomphe'], [u'Eiffel Tower', u'Towers Of Notre Dame Cathedral', u'Army Museum']]"
"[[u'Grand Palais', u'Sacre Coeur Montmartrel', u'Towers Of Notre Dame Cathedral', u'Army Museum'], [u'Louvre Museum']]"
"[[u'St Pauls Cathedral', u'Tower Bridge', u'Harrods'], [u'Natural History Museum', u'Tower Of London', u'The London Eye'], [u'Palace Of Westminster', u'Madame Tussauds Museum', u'Piccadilly Circus'], [u'Trafalgar Square', u'Big Ben London', u'The Monument', u'Borough Market'], [u'Towers Of Notre Dame Cathedral', u'Montmartre'], [u'Musee D Orsay', u'Eiffel Tower'], [u'Louvre Pyramid', u'Musee De L Orangerie', u'Champs Elysees'], [u'Louvre Museum'], [u'Sistine Chapel', u'Vatican Museums'], [u'Christian Catacombs Of San Callisto', u'Roman Forum', u'Roman Cat Sanctuary', u'Palazzo Valentini'], [u'Via Appia Antica', u'Altare Della Patria', u'Domus Aurea', u'Basilica Of San Clemente Al Laterano', u'Santa Maria Della Vittoria'], [u'Bio Parco Di Roma', u'San Sebastiano Fuori Le Mura', u'Keats-shelley House', u'Giardino Degli Aranci', u'Ruins Of The Palatine Hill']]"
[[u'Louvre Museum']]
"[[u'River Seine', u'Palais Garnier', u'Disneyland', u'Bateaux Parisiens River Cruise', u'Wego Walking Tours']]"
"[[u'Musee D Orsay', u'Luxembourg Gardens'], [u'Towers Of Notre Dame Cathedral', u'Musee De L Orangerie', u'Eiffel Tower']]"
"[[u'Rijksmuseum', u'Anne Frank House', u'Amsterdam Canals'], [u'Royal Palace', u'Vondelpark', u'Jordaan Museum'], [u'Heineken Experience', u'Church Of St Nicholas', u'Concertgebouw'], [u'Science Centre Nemo', u'Leidseplein', u'Reypenaer Cheese Tasting Room'], [u'Buckingham Palace London', u'The London Eye', u'Harrods'], [u'Tower Bridge', u'London Aquarium', u'Hyde Park'], [u'Shakespeares Globe', u'Hms Belfast', u'Big Ben London'], [u'Tower Of London', u'Piccadilly Circus'], [u'Angelina', u'Disneyland', u'Musee D Orsay'], [u'Musee De L Orangerie', u'Centre Pompidou', u'Cafe Cinema Merci'], [u'Towers Of Notre Dame Cathedral', u'Musee Du Quai Branly', u'La Madeleine Church', u'L\\ange 20 Restaurant']]"
"[[u'Westminster Abbey', u'The London Eye', u'Victoria And Albert Museum'], [u'Natural History Museum', u'Hampton Court Palace', u'Big Ben London'], [u'Madame Tussauds Museum', u'Tower Of London', u'The View From The Shard'], [u'Musee D Orsay', u'Disneyland', u'Angelina'], [u'Musee De L Orangerie', u'Centre Pompidou', u'Cafe Cinema Merci'], [u'Towers Of Notre Dame Cathedral', u'Musee Du Quai Branly', u'La Madeleine Church', u'L\\ange 20 Restaurant'], [u'Roman Forum', u'Pantheon', u'Trevi Fountain'], [u'Piazza Navona', u'Colosseum', u'Basilica Of Saint Paul Outside The Walls', u'Arcibasilica Di San Giovanni In Laterano', u'Ruins Of The Palatine Hill'], [u'St Peters Basilica', u'St Peters Square', u'Palazzo Valentini']]"
"[[u'Musee D Orsay', u'Disneyland', u'Angelina'], [u'Musee De L Orangerie', u'Centre Pompidou', u'Cafe Cinema Merci'], [u'Towers Of Notre Dame Cathedral', u'Musee Du Quai Branly', u'La Madeleine Church', u'L\\ange 20 Restaurant'], [u'Old Town', u'Lindenhof', u'Knies Kinderzoo'], [u'Uetliberg', u'Fraumunster', u'Schloss Rapperswil', u'Lake Promenade'], [u'Zurich Zoological Garden', u'Bahnhofstrasse'], [u'Limmat River', u'Schanzengraben', u'Wooden Bridge From Rapperswil To Hurden', u'Grossmunster', u'Golf Now - Indoors'], [u'Westminster Abbey', u'The London Eye', u'Victoria And Albert Museum'], [u'Natural History Museum', u'Hampton Court Palace', u'Big Ben London'], [u'Madame Tussauds Museum', u'Tower Of London', u'The View From The Shard']]"
"[[u'Eiffel Tower', u'Towers Of Notre Dame Cathedral', u'LEpicure']]"
"[[u'Sacre Coeur Montmartrel', u'Pont Neuf', u'Galeries Lafayette'], [u'Catacombs Of Paris', u'Musee Dorsay', u'Arc De Triomphe']]"
"[[u'Dublin Zoo', u'National Gallery Of Ireland', u'Temple Bar Company'], [u'St Stephens Greens', u'Guinness Storehouse', u'O-connell Street', u'Powerscourt Waterfall '], [u'National Museum Of Ireland Archaeology', u'Phoenix Park'], [u'Trafalgar Square', u'Westminster Abbey', u'National Gallery'], [u'Palace Of Westminster', u'Big Ben London', u'London Transport Museum', u'Churchill War Rooms'], [u'Musee D Orsay', u'Eiffel Tower', u'Pain Vin Fromages'], [u'Nordic Museum', u'Stadshuset', u'Ostermalmshallen', u'National Museum'], [u'Vasa Museum', u'Gamla Stan', u'Royal Swedish Opera', u'Royal Palace', u'Historiska Museet']]"
"[[u'Musee D Orsay', u'Disneyland', u'Angelina'], [u'The Palais Royal', u'Cafe Cinema Merci', u'Musee De L Orangerie'], [u'Eiffel Tower', u'Towers Of Notre Dame Cathedral', u'Musee Du Quai Branly'], [u'Lindenhof', u'Old Town'], [u'Uetliberg', u'Wooden Bridge From Rapperswil To Hurden', u'Lake Promenade', u'Schloss Rapperswil'], [u'Schanzengraben', u'Bahnhofstrasse', u'Golf Now - Indoors', u'Liebfrauenkapelle'], [u'Sachsenhausen', u'The Main Tower', u'St Pauls Church', u'Mathildenhoehe Und Jugendstil Kolonie'], [u'Romerberg', u'The Goethe House', u'Zoo Vivarium Darmstadt']]"
"[[u'Musee D Orsay', u'Eiffel Tower', u'Pain Vin Fromages']]"
"[[u'The Palais Royal', u'Grand Palais', u'Towers Of Notre Dame Cathedral', u'Champ De Mars'], [u'Palais De Chaillot', u'Disneyland', u'Musee Du Quai Branly', u'National Library']]"
"[[u'Lindenhof', u'Old Town'], [u'Uetliberg', u'Schloss Rapperswil', u'Lake Promenade'], [u'Schanzengraben', u'Bahnhofstrasse', u'Golf Now - Indoors', u'Liebfrauenkapelle'], [u'Limmat River', u'Strandbad Mythenquai', u'Wooden Bridge From Rapperswil To Hurden', u'Parish Church Of St. John'], [u'Sainte Chapelle', u'Towers Of Notre Dame Cathedral', u'Arc Du Carrousel', u'Catacombs Of Paris'], [u'La Conciergerie', u'La Defense', u'Army Museum'], [u'Musee Dorsay', u'Palais Garnier', u'Pierre Herme', u'Pont Neuf']]"
"[[u'Pune Airport', u'Charles De Gaulle Airport'], [u'Notre Dame Cathedral', u'Musee D Orsay'], [u'Charles De Gaulle Airport', u'Pune Airport'], [u'Pune Airport', u'Pune Airport']]"
"[[u'Notre Dame Cathedral', u'Ile Saint-louis', u'Sainte Chapelle', u'Blue Bike Tours'], [u'Eiffel Tower', u'Bateaux Parisiens River Cruise', u'Musee Du Quai Branly', u'Trocadero']]"
"[[u'Musee D Orsay', u'Eiffel Tower', u'River Seine']]"
"[[u'Eiffel Tower', u'Louvre Museum', u'Arc De Triomphe'], [u'Carnavalet Museum', u'Versailles Palace'], [u'Bateaux Parisiens River Cruise']]"
"[[u'H\xf4tel De La Place Du Louvre - Esprit De France', u'Notre Dame Cathedral', u'Musee D Orsay', u'Musee De L Orangerie', u'River Seine', u'Eiffel Tower'], [u'H\xf4tel De La Place Du Louvre - Esprit De France', u'The Grand Trianon', u'Chateau De Versailles', u'Luxembourg Gardens'], [u'H\xf4tel De La Place Du Louvre - Esprit De France', u'Louvre Museum']]"
[[u'Louvre Museum']]
[[u'Jardin Du Luxembourg']]
"[[u'Musee D Orsay', u'Louvre Museum']]"
